date,Rainfall
2023-11-12 20:10:00-06:00,0.25
2023-11-12 20:15:00-06:00,0.25
2023-11-12 20:20:00-06:00,0.25
2023-11-12 20:30:00-06:00,0.25
2023-11-12 20:40:00-06:00,0.25
2023-11-12 20:55:00-06:00,0.25
2023-11-12 21:25:00-06:00,0.25
2023-11-19 11:20:00-06:00,0.25
2023-11-19 12:50:00-06:00,0.25
2023-11-19 13:35:00-06:00,0.25
2023-11-19 14:10:00-06:00,0.25
2023-11-19 14:50:00-06:00,0.25
2023-11-20 11:55:00-06:00,0.25
2023-11-23 09:10:00-06:00,0.25
2023-11-23 09:35:00-06:00,0.25
2023-11-23 09:40:00-06:00,0.25
2023-11-23 09:50:00-06:00,0.25
2023-11-23 09:55:00-06:00,0.25
2023-11-23 10:05:00-06:00,0.25
2023-11-23 10:15:00-06:00,0.25
2023-11-23 10:35:00-06:00,0.25
2023-11-23 10:55:00-06:00,0.25
2023-11-23 11:45:00-06:00,0.25
2023-11-29 21:50:00-06:00,0.25
2023-11-29 22:55:00-06:00,0.25
2023-11-29 23:20:00-06:00,0.25
2023-11-29 23:35:00-06:00,0.25
2023-11-29 23:55:00-06:00,0.25
2023-11-30 00:00:00-06:00,0.25
2023-11-30 00:10:00-06:00,0.25
2023-11-30 00:20:00-06:00,0.25
2023-11-30 00:35:00-06:00,0.25
2023-11-30 00:50:00-06:00,0.25
2023-11-30 01:15:00-06:00,0.25
2023-11-30 01:35:00-06:00,0.25
2023-11-30 01:40:00-06:00,0.51
2023-11-30 01:50:00-06:00,0.25
2023-11-30 02:00:00-06:00,0.25
2023-11-30 02:05:00-06:00,0.25
2023-11-30 02:10:00-06:00,0.25
2023-11-30 02:35:00-06:00,0.25
2023-11-30 02:55:00-06:00,0.25
2023-11-30 03:05:00-06:00,0.25
2023-11-30 03:10:00-06:00,0.25
2023-11-30 03:15:00-06:00,0.25
2023-11-30 03:25:00-06:00,0.25
2023-11-30 03:35:00-06:00,0.25
2023-11-30 03:50:00-06:00,0.25
2023-11-30 04:15:00-06:00,0.25
2023-11-30 04:35:00-06:00,0.25
2023-11-30 04:45:00-06:00,0.25
2023-11-30 05:05:00-06:00,0.25
2023-11-30 05:20:00-06:00,0.25
2023-11-30 05:35:00-06:00,0.25
2023-11-30 05:45:00-06:00,0.25
2023-11-30 06:00:00-06:00,0.25
2023-11-30 06:15:00-06:00,0.25
2023-11-30 06:35:00-06:00,0.25
2023-11-30 07:20:00-06:00,0.25
2023-11-30 07:50:00-06:00,0.25
2023-11-30 08:10:00-06:00,0.25
2023-11-30 08:40:00-06:00,0.25
2023-11-30 09:15:00-06:00,0.25
2023-11-30 10:20:00-06:00,0.25
2023-11-30 10:40:00-06:00,0.25
2023-11-30 11:40:00-06:00,0.25
2023-12-04 13:40:00-06:00,0.25
2023-12-09 05:55:00-06:00,0.25
2023-12-09 08:20:00-06:00,0.25
2023-12-09 09:00:00-06:00,0.25
2023-12-12 23:30:00-06:00,0.25
2023-12-13 00:20:00-06:00,0.25
2023-12-13 08:00:00-06:00,0.25
2023-12-13 08:25:00-06:00,0.25
2023-12-13 08:55:00-06:00,0.25
2023-12-13 09:00:00-06:00,0.25
2023-12-13 09:25:00-06:00,0.25
2023-12-13 09:40:00-06:00,0.25
2023-12-13 09:50:00-06:00,0.25
2023-12-13 10:20:00-06:00,0.25
2023-12-13 10:30:00-06:00,0.25
2023-12-13 10:55:00-06:00,0.25
2023-12-13 11:25:00-06:00,0.25
2023-12-13 11:30:00-06:00,0.25
2023-12-13 12:40:00-06:00,0.25
2023-12-13 21:45:00-06:00,0.25
2023-12-15 09:10:00-06:00,0.25
2023-12-15 15:10:00-06:00,0.25
2023-12-15 15:20:00-06:00,0.25
2023-12-15 15:25:00-06:00,0.51
2023-12-15 15:30:00-06:00,0.76
2023-12-15 15:35:00-06:00,0.25
2023-12-15 15:40:00-06:00,0.25
2023-12-15 15:50:00-06:00,0.25
2023-12-15 15:55:00-06:00,0.25
2023-12-15 16:10:00-06:00,0.51
2023-12-15 16:15:00-06:00,0.76
2023-12-15 16:20:00-06:00,0.76
2023-12-15 16:25:00-06:00,0.25
2023-12-15 16:35:00-06:00,0.25
2023-12-15 16:40:00-06:00,0.25
2023-12-15 16:50:00-06:00,0.76
2023-12-15 16:55:00-06:00,0.51
2023-12-15 17:00:00-06:00,0.25
2023-12-15 17:05:00-06:00,0.51
2023-12-15 17:15:00-06:00,0.25
2023-12-15 17:20:00-06:00,0.25
2023-12-15 17:25:00-06:00,0.25
2023-12-15 17:55:00-06:00,0.25
2023-12-23 04:55:00-06:00,0.51
2023-12-23 05:00:00-06:00,0.25
2023-12-23 05:05:00-06:00,0.25
2023-12-23 05:30:00-06:00,0.25
2023-12-23 08:05:00-06:00,0.25
2023-12-23 13:45:00-06:00,0.25
2023-12-23 16:40:00-06:00,0.25
2023-12-23 23:15:00-06:00,0.51
2023-12-23 23:20:00-06:00,0.76
2023-12-23 23:25:00-06:00,0.25
2023-12-23 23:50:00-06:00,0.25
2023-12-23 23:55:00-06:00,0.25
2023-12-24 00:00:00-06:00,0.25
2023-12-24 00:05:00-06:00,0.51
2023-12-24 00:10:00-06:00,0.25
2023-12-24 00:20:00-06:00,0.25
2023-12-24 00:25:00-06:00,0.25
2023-12-24 03:10:00-06:00,0.25
2023-12-24 03:15:00-06:00,0.51
2023-12-24 03:20:00-06:00,0.25
2023-12-24 05:10:00-06:00,0.25
2023-12-24 06:15:00-06:00,2.29
2023-12-24 06:20:00-06:00,2.54
2023-12-24 06:25:00-06:00,1.78
2023-12-24 06:30:00-06:00,0.76
2023-12-24 06:35:00-06:00,0.25
2023-12-24 06:40:00-06:00,0.51
2023-12-24 06:45:00-06:00,0.25
2023-12-24 06:50:00-06:00,0.76
2023-12-24 06:55:00-06:00,0.51
2023-12-24 07:00:00-06:00,0.25
2023-12-24 07:05:00-06:00,0.25
2023-12-24 07:10:00-06:00,0.25
2023-12-24 07:15:00-06:00,0.51
2023-12-24 07:20:00-06:00,0.51
2023-12-24 10:35:00-06:00,0.25
2024-01-02 10:20:00-06:00,0.25
2024-01-02 13:20:00-06:00,0.25
2024-01-02 13:25:00-06:00,0.25
2024-01-02 13:30:00-06:00,0.25
2024-01-02 13:55:00-06:00,0.25
2024-01-02 14:10:00-06:00,0.25
2024-01-02 14:15:00-06:00,0.51
2024-01-02 14:20:00-06:00,1.02
2024-01-02 14:25:00-06:00,0.25
2024-01-02 14:45:00-06:00,0.25
2024-01-02 14:50:00-06:00,2.79
2024-01-02 14:55:00-06:00,0.76
2024-01-02 15:45:00-06:00,0.25
2024-01-02 16:25:00-06:00,0.25
2024-01-02 16:45:00-06:00,0.25
2024-01-02 16:50:00-06:00,1.02
2024-01-02 16:55:00-06:00,0.25
2024-01-02 17:00:00-06:00,0.25
2024-01-02 17:15:00-06:00,0.25
2024-01-02 17:20:00-06:00,1.78
2024-01-02 17:25:00-06:00,1.78
2024-01-02 17:30:00-06:00,0.51
2024-01-02 17:35:00-06:00,0.25
2024-01-02 17:45:00-06:00,2.29
2024-01-02 17:50:00-06:00,1.78
2024-01-02 17:55:00-06:00,0.76
2024-01-02 18:00:00-06:00,0.51
2024-01-02 18:05:00-06:00,0.25
2024-01-02 18:10:00-06:00,0.51
2024-01-02 18:15:00-06:00,0.51
2024-01-02 18:20:00-06:00,0.76
2024-01-02 18:25:00-06:00,0.76
2024-01-02 18:30:00-06:00,0.51
2024-01-02 18:40:00-06:00,0.25
2024-01-02 18:45:00-06:00,1.02
2024-01-02 18:50:00-06:00,1.78
2024-01-02 18:55:00-06:00,0.51
2024-01-02 19:00:00-06:00,0.25
2024-01-02 19:10:00-06:00,0.25
2024-01-02 19:15:00-06:00,0.25
2024-01-02 19:25:00-06:00,0.25
2024-01-02 19:35:00-06:00,0.25
2024-01-02 19:40:00-06:00,0.25
2024-01-02 20:55:00-06:00,0.25
2024-01-02 21:10:00-06:00,0.25
2024-01-02 21:45:00-06:00,0.25
2024-01-04 19:20:00-06:00,0.25
2024-01-04 19:30:00-06:00,0.25
2024-01-04 20:45:00-06:00,0.25
2024-01-04 22:55:00-06:00,0.25
2024-01-04 23:00:00-06:00,0.25
2024-01-04 23:20:00-06:00,0.51
2024-01-04 23:25:00-06:00,0.25
2024-01-04 23:30:00-06:00,0.25
2024-01-04 23:35:00-06:00,0.25
2024-01-04 23:50:00-06:00,0.25
2024-01-05 00:10:00-06:00,0.25
2024-01-05 00:20:00-06:00,0.25
2024-01-05 01:15:00-06:00,0.25
2024-01-08 00:00:00-06:00,0.51
2024-01-08 00:05:00-06:00,0.25
2024-01-08 00:15:00-06:00,0.25
2024-01-08 00:20:00-06:00,0.25
2024-01-08 00:30:00-06:00,0.25
2024-01-08 00:35:00-06:00,0.25
2024-01-08 00:45:00-06:00,0.25
2024-01-08 00:55:00-06:00,0.25
2024-01-08 01:05:00-06:00,0.25
2024-01-08 01:10:00-06:00,0.25
2024-01-08 01:25:00-06:00,0.25
2024-01-08 01:30:00-06:00,0.25
2024-01-08 01:35:00-06:00,0.25
2024-01-08 01:45:00-06:00,0.25
2024-01-08 01:55:00-06:00,0.25
2024-01-08 02:05:00-06:00,0.25
2024-01-08 02:25:00-06:00,0.25
2024-01-08 02:35:00-06:00,0.25
2024-01-08 02:55:00-06:00,0.25
2024-01-08 03:10:00-06:00,0.25
2024-01-08 03:25:00-06:00,0.25
2024-01-08 03:30:00-06:00,0.25
2024-01-08 03:35:00-06:00,0.25
2024-01-08 03:45:00-06:00,0.25
2024-01-08 03:50:00-06:00,0.25
2024-01-08 04:00:00-06:00,0.25
2024-01-08 04:05:00-06:00,0.51
2024-01-08 04:10:00-06:00,0.51
2024-01-08 04:15:00-06:00,0.76
2024-01-08 04:20:00-06:00,0.25
2024-01-08 04:25:00-06:00,0.25
2024-01-08 04:30:00-06:00,0.51
2024-01-08 04:35:00-06:00,0.25
2024-01-08 04:55:00-06:00,0.25
2024-01-08 05:05:00-06:00,0.25
2024-01-08 05:15:00-06:00,0.25
2024-01-08 05:25:00-06:00,0.25
2024-01-08 05:50:00-06:00,0.25
2024-01-08 06:00:00-06:00,0.25
2024-01-08 06:05:00-06:00,0.25
2024-01-08 06:15:00-06:00,0.51
2024-01-08 06:20:00-06:00,0.51
2024-01-08 06:25:00-06:00,0.25
2024-01-08 06:30:00-06:00,0.76
2024-01-08 06:35:00-06:00,0.25
2024-01-08 06:40:00-06:00,0.51
2024-01-08 06:45:00-06:00,1.02
2024-01-08 06:50:00-06:00,0.51
2024-01-08 06:55:00-06:00,0.25
2024-01-08 07:00:00-06:00,0.25
2024-01-08 07:05:00-06:00,0.51
2024-01-08 07:10:00-06:00,0.51
2024-01-08 07:20:00-06:00,0.51
2024-01-08 07:25:00-06:00,0.51
2024-01-08 07:30:00-06:00,0.25
2024-01-08 07:35:00-06:00,0.25
2024-01-08 07:40:00-06:00,0.51
2024-01-08 07:45:00-06:00,0.51
2024-01-08 07:55:00-06:00,0.25
2024-01-08 08:20:00-06:00,0.25
2024-01-08 08:30:00-06:00,0.25
2024-01-08 09:00:00-06:00,0.25
2024-01-08 09:25:00-06:00,0.25
2024-01-08 12:35:00-06:00,0.25
2024-01-18 11:10:00-06:00,0.25
2024-01-18 11:35:00-06:00,0.25
2024-01-18 11:55:00-06:00,0.25
2024-01-18 13:50:00-06:00,0.76
2024-01-18 13:55:00-06:00,0.76
2024-01-18 14:00:00-06:00,1.78
2024-01-21 01:05:00-06:00,0.51
2024-01-21 01:25:00-06:00,0.51
2024-01-21 02:00:00-06:00,0.76
2024-01-21 02:05:00-06:00,0.25
2024-01-21 02:10:00-06:00,0.51
2024-01-21 02:25:00-06:00,0.25
2024-01-21 02:30:00-06:00,0.76
2024-01-21 02:40:00-06:00,0.25
2024-01-21 03:05:00-06:00,0.76
2024-01-21 03:10:00-06:00,0.76
2024-01-21 03:15:00-06:00,0.25
2024-01-21 03:20:00-06:00,0.25
2024-01-21 03:30:00-06:00,0.51
2024-01-21 03:40:00-06:00,0.25
2024-01-21 03:55:00-06:00,0.25
2024-01-21 04:00:00-06:00,0.25
2024-01-21 04:05:00-06:00,0.25
2024-01-21 04:20:00-06:00,0.25
2024-01-21 05:00:00-06:00,0.25
2024-01-21 05:05:00-06:00,0.25
2024-01-21 05:10:00-06:00,0.25
2024-01-21 05:40:00-06:00,0.51
2024-01-21 06:30:00-06:00,0.25
2024-01-21 06:35:00-06:00,0.25
2024-01-21 06:40:00-06:00,0.25
2024-01-21 07:45:00-06:00,0.25
2024-01-21 09:25:00-06:00,0.25
2024-01-21 09:30:00-06:00,0.25
2024-01-21 09:35:00-06:00,0.76
2024-01-21 09:55:00-06:00,0.25
2024-01-21 10:00:00-06:00,0.25
2024-01-21 11:45:00-06:00,0.25
2024-01-21 12:00:00-06:00,0.25
2024-01-21 12:05:00-06:00,0.51
2024-01-21 13:45:00-06:00,0.25
2024-01-21 13:50:00-06:00,0.25
2024-01-21 15:05:00-06:00,0.76
2024-01-21 15:10:00-06:00,0.25
2024-01-21 15:20:00-06:00,0.25
2024-01-21 15:30:00-06:00,0.25
2024-01-21 15:35:00-06:00,0.25
2024-01-21 15:50:00-06:00,0.25
2024-01-21 15:55:00-06:00,0.25
2024-01-21 16:10:00-06:00,0.25
2024-01-21 17:10:00-06:00,0.25
2024-01-21 17:35:00-06:00,0.25
2024-01-21 17:45:00-06:00,0.25
2024-01-21 18:20:00-06:00,0.25
2024-01-21 18:25:00-06:00,0.25
2024-01-21 18:30:00-06:00,0.51
2024-01-21 18:50:00-06:00,0.25
2024-01-21 20:45:00-06:00,0.25
2024-01-21 21:05:00-06:00,0.25
2024-01-21 21:10:00-06:00,0.25
2024-01-21 21:35:00-06:00,0.25
2024-01-21 21:50:00-06:00,0.25
2024-01-21 22:00:00-06:00,0.25
2024-01-21 22:25:00-06:00,0.25
2024-01-21 22:30:00-06:00,0.25
2024-01-21 23:15:00-06:00,0.25
2024-01-21 23:20:00-06:00,0.25
2024-01-21 23:25:00-06:00,0.51
2024-01-21 23:30:00-06:00,0.76
2024-01-21 23:35:00-06:00,1.27
2024-01-21 23:40:00-06:00,0.51
2024-01-21 23:45:00-06:00,3.3
2024-01-21 23:50:00-06:00,3.3
2024-01-21 23:55:00-06:00,4.32
2024-01-22 00:00:00-06:00,3.05
2024-01-22 00:05:00-06:00,2.29
2024-01-22 00:10:00-06:00,1.27
2024-01-22 00:15:00-06:00,1.27
2024-01-22 00:20:00-06:00,1.78
2024-01-22 00:25:00-06:00,2.54
2024-01-22 00:30:00-06:00,4.57
2024-01-22 00:35:00-06:00,2.03
2024-01-22 00:40:00-06:00,2.54
2024-01-22 00:45:00-06:00,2.29
2024-01-22 00:50:00-06:00,3.05
2024-01-22 00:55:00-06:00,3.05
2024-01-22 01:00:00-06:00,1.52
2024-01-22 01:05:00-06:00,0.76
2024-01-22 01:10:00-06:00,1.02
2024-01-22 01:15:00-06:00,2.03
2024-01-22 01:20:00-06:00,2.03
2024-01-22 01:25:00-06:00,1.78
2024-01-22 01:30:00-06:00,0.76
2024-01-22 01:35:00-06:00,0.51
2024-01-22 02:00:00-06:00,0.25
2024-01-22 02:15:00-06:00,0.25
2024-01-22 02:25:00-06:00,0.25
2024-01-22 02:30:00-06:00,0.25
2024-01-22 02:35:00-06:00,0.51
2024-01-22 02:40:00-06:00,0.25
2024-01-22 02:45:00-06:00,0.25
2024-01-22 02:50:00-06:00,0.25
2024-01-22 03:05:00-06:00,0.25
2024-01-22 03:20:00-06:00,0.25
2024-01-22 03:25:00-06:00,1.02
2024-01-22 03:30:00-06:00,1.52
2024-01-22 03:35:00-06:00,0.76
2024-01-22 03:40:00-06:00,0.51
2024-01-22 03:45:00-06:00,0.51
2024-01-22 03:50:00-06:00,0.25
2024-01-22 03:55:00-06:00,0.25
2024-01-22 04:00:00-06:00,0.76
2024-01-22 04:05:00-06:00,0.76
2024-01-22 04:10:00-06:00,0.51
2024-01-22 04:15:00-06:00,0.25
2024-01-22 04:30:00-06:00,0.25
2024-01-22 04:40:00-06:00,0.25
2024-01-22 05:00:00-06:00,0.25
2024-01-22 05:15:00-06:00,0.25
2024-01-22 05:20:00-06:00,0.25
2024-01-22 05:30:00-06:00,0.51
2024-01-22 05:45:00-06:00,0.25
2024-01-22 05:50:00-06:00,1.78
2024-01-22 05:55:00-06:00,1.02
2024-01-22 06:00:00-06:00,1.27
2024-01-22 06:05:00-06:00,2.03
2024-01-22 06:10:00-06:00,2.54
2024-01-22 06:15:00-06:00,2.03
2024-01-22 06:20:00-06:00,1.27
2024-01-22 06:25:00-06:00,1.02
2024-01-22 06:30:00-06:00,0.76
2024-01-22 06:35:00-06:00,1.52
2024-01-22 06:40:00-06:00,1.52
2024-01-22 06:45:00-06:00,2.54
2024-01-22 06:50:00-06:00,1.52
2024-01-22 06:55:00-06:00,1.52
2024-01-22 07:00:00-06:00,2.29
2024-01-22 07:05:00-06:00,1.02
2024-01-22 07:10:00-06:00,0.25
2024-01-22 07:15:00-06:00,1.02
2024-01-22 07:20:00-06:00,1.02
2024-01-22 07:25:00-06:00,1.27
2024-01-22 07:30:00-06:00,1.02
2024-01-22 07:35:00-06:00,0.76
2024-01-22 07:40:00-06:00,0.25
2024-01-22 07:45:00-06:00,0.25
2024-01-22 08:15:00-06:00,0.25
2024-01-22 08:20:00-06:00,0.25
2024-01-22 08:45:00-06:00,0.25
2024-01-22 09:00:00-06:00,0.25
2024-01-22 09:05:00-06:00,0.25
2024-01-22 09:15:00-06:00,0.25
2024-01-22 09:25:00-06:00,0.25
2024-01-22 09:55:00-06:00,0.25
2024-01-22 11:20:00-06:00,0.25
2024-01-22 11:35:00-06:00,0.25
2024-01-22 11:40:00-06:00,0.51
2024-01-22 11:50:00-06:00,0.25
2024-01-22 11:55:00-06:00,0.25
2024-01-22 12:00:00-06:00,0.51
2024-01-22 12:05:00-06:00,0.51
2024-01-22 12:10:00-06:00,0.25
2024-01-22 12:15:00-06:00,0.25
2024-01-22 12:20:00-06:00,0.51
2024-01-22 12:30:00-06:00,0.25
2024-01-22 12:40:00-06:00,0.25
2024-01-22 12:45:00-06:00,1.02
2024-01-22 12:55:00-06:00,0.25
2024-01-22 13:00:00-06:00,0.25
2024-01-22 13:10:00-06:00,0.76
2024-01-22 13:30:00-06:00,0.51
2024-01-22 13:40:00-06:00,0.25
2024-01-22 15:05:00-06:00,0.25
2024-01-22 15:35:00-06:00,0.25
2024-01-22 15:40:00-06:00,0.25
2024-01-22 17:25:00-06:00,0.25
2024-01-22 17:30:00-06:00,0.25
2024-01-22 17:40:00-06:00,0.25
2024-01-22 18:40:00-06:00,0.25
2024-01-22 19:15:00-06:00,0.25
2024-01-22 19:50:00-06:00,0.25
2024-01-22 23:45:00-06:00,0.25
2024-01-23 01:30:00-06:00,0.25
2024-01-23 01:35:00-06:00,0.25
2024-01-23 02:15:00-06:00,0.25
2024-01-23 02:50:00-06:00,0.25
2024-01-23 03:15:00-06:00,0.25
2024-01-23 03:25:00-06:00,0.25
2024-01-23 03:45:00-06:00,0.51
2024-01-23 04:05:00-06:00,0.25
2024-01-23 06:45:00-06:00,0.25
2024-01-23 06:50:00-06:00,0.25
2024-01-23 07:35:00-06:00,0.25
2024-01-23 07:40:00-06:00,0.25
2024-01-23 09:10:00-06:00,0.25
2024-01-23 09:50:00-06:00,0.25
2024-01-23 09:55:00-06:00,0.76
2024-01-23 10:05:00-06:00,0.25
2024-01-23 10:30:00-06:00,0.25
2024-01-23 11:40:00-06:00,0.25
2024-01-23 11:55:00-06:00,0.25
2024-01-23 12:10:00-06:00,0.76
2024-01-23 12:25:00-06:00,0.25
2024-01-23 12:40:00-06:00,0.25
2024-01-23 12:55:00-06:00,0.25
2024-01-23 13:10:00-06:00,0.25
2024-01-23 13:30:00-06:00,0.25
2024-01-23 13:40:00-06:00,0.25
2024-01-23 15:20:00-06:00,0.25
2024-01-23 15:35:00-06:00,0.25
2024-01-23 15:50:00-06:00,0.25
2024-01-23 15:55:00-06:00,0.51
2024-01-23 16:00:00-06:00,0.25
2024-01-23 16:05:00-06:00,0.25
2024-01-23 16:10:00-06:00,0.25
2024-01-23 16:15:00-06:00,0.25
2024-01-23 16:30:00-06:00,0.25
2024-01-23 16:45:00-06:00,0.51
2024-01-23 16:50:00-06:00,0.25
2024-01-23 16:55:00-06:00,0.51
2024-01-23 17:10:00-06:00,0.25
2024-01-23 17:30:00-06:00,0.51
2024-01-23 17:35:00-06:00,0.25
2024-01-23 17:45:00-06:00,0.25
2024-01-23 18:55:00-06:00,0.51
2024-01-23 19:00:00-06:00,0.25
2024-01-23 19:10:00-06:00,0.25
2024-01-23 20:20:00-06:00,0.25
2024-01-23 21:35:00-06:00,0.25
2024-01-23 21:50:00-06:00,0.25
2024-01-23 22:00:00-06:00,0.25
2024-01-23 22:10:00-06:00,0.25
2024-01-23 22:15:00-06:00,0.25
2024-01-23 22:20:00-06:00,0.25
2024-01-23 22:25:00-06:00,0.51
2024-01-23 22:30:00-06:00,0.25
2024-01-23 22:35:00-06:00,0.25
2024-01-23 22:45:00-06:00,0.25
2024-01-23 22:55:00-06:00,0.25
2024-01-23 23:00:00-06:00,0.25
2024-01-23 23:05:00-06:00,1.02
2024-01-23 23:15:00-06:00,0.25
2024-01-23 23:20:00-06:00,0.25
2024-01-23 23:25:00-06:00,0.25
2024-01-23 23:35:00-06:00,0.25
2024-01-23 23:45:00-06:00,0.51
2024-01-23 23:55:00-06:00,0.51
2024-01-24 00:00:00-06:00,0.25
2024-01-24 00:20:00-06:00,0.51
2024-01-24 00:25:00-06:00,0.25
2024-01-24 00:30:00-06:00,0.25
2024-01-24 00:50:00-06:00,0.51
2024-01-24 00:55:00-06:00,0.51
2024-01-24 01:00:00-06:00,0.51
2024-01-24 01:05:00-06:00,0.51
2024-01-24 01:10:00-06:00,0.25
2024-01-24 01:15:00-06:00,0.51
2024-01-24 01:20:00-06:00,0.25
2024-01-24 01:25:00-06:00,0.51
2024-01-24 01:30:00-06:00,0.25
2024-01-24 01:35:00-06:00,0.76
2024-01-24 01:40:00-06:00,0.25
2024-01-24 01:45:00-06:00,0.25
2024-01-24 01:55:00-06:00,0.25
2024-01-24 02:00:00-06:00,0.25
2024-01-24 02:05:00-06:00,0.25
2024-01-24 02:10:00-06:00,0.25
2024-01-24 02:15:00-06:00,0.25
2024-01-24 02:20:00-06:00,0.51
2024-01-24 02:25:00-06:00,0.25
2024-01-24 02:30:00-06:00,0.25
2024-01-24 02:35:00-06:00,0.25
2024-01-24 02:40:00-06:00,0.51
2024-01-24 02:45:00-06:00,0.25
2024-01-24 03:00:00-06:00,0.25
2024-01-24 03:05:00-06:00,0.25
2024-01-24 03:10:00-06:00,0.25
2024-01-24 03:15:00-06:00,0.51
2024-01-24 03:20:00-06:00,0.76
2024-01-24 03:25:00-06:00,0.25
2024-01-24 03:30:00-06:00,0.25
2024-01-24 03:35:00-06:00,0.25
2024-01-24 03:40:00-06:00,0.25
2024-01-24 03:45:00-06:00,0.51
2024-01-24 03:55:00-06:00,0.76
2024-01-24 04:00:00-06:00,0.51
2024-01-24 04:05:00-06:00,0.25
2024-01-24 04:25:00-06:00,0.25
2024-01-24 04:30:00-06:00,0.25
2024-01-24 04:45:00-06:00,0.25
2024-01-24 04:55:00-06:00,0.25
2024-01-24 05:05:00-06:00,0.25
2024-01-24 05:10:00-06:00,0.25
2024-01-24 05:15:00-06:00,0.25
2024-01-24 05:25:00-06:00,0.25
2024-01-24 05:40:00-06:00,0.76
2024-01-24 05:45:00-06:00,0.25
2024-01-24 06:05:00-06:00,0.25
2024-01-24 06:10:00-06:00,0.25
2024-01-24 07:20:00-06:00,0.51
2024-01-24 07:25:00-06:00,0.51
2024-01-24 07:40:00-06:00,0.25
2024-01-24 07:45:00-06:00,0.76
2024-01-24 07:50:00-06:00,0.25
2024-01-24 07:55:00-06:00,0.25
2024-01-24 08:00:00-06:00,0.51
2024-01-24 08:30:00-06:00,0.25
2024-01-24 08:35:00-06:00,0.25
2024-01-24 09:05:00-06:00,0.25
2024-01-24 09:15:00-06:00,0.25
2024-01-24 09:30:00-06:00,0.25
2024-01-24 10:05:00-06:00,0.25
2024-01-24 10:10:00-06:00,0.76
2024-01-24 10:20:00-06:00,0.25
2024-01-24 10:25:00-06:00,1.02
2024-01-24 10:30:00-06:00,1.52
2024-01-24 10:35:00-06:00,0.51
2024-01-24 10:40:00-06:00,0.25
2024-01-24 10:50:00-06:00,0.25
2024-01-24 10:55:00-06:00,0.25
2024-01-24 11:05:00-06:00,0.51
2024-01-24 11:10:00-06:00,1.52
2024-01-24 11:15:00-06:00,0.51
2024-01-24 11:25:00-06:00,0.25
2024-01-24 11:40:00-06:00,0.25
2024-01-24 13:00:00-06:00,0.25
2024-01-24 13:40:00-06:00,0.25
2024-01-24 15:50:00-06:00,0.25
2024-01-24 16:10:00-06:00,0.25
2024-01-24 17:30:00-06:00,0.25
2024-01-24 18:30:00-06:00,0.25
2024-01-24 19:10:00-06:00,0.25
2024-01-24 19:15:00-06:00,0.51
2024-01-24 19:20:00-06:00,0.51
2024-01-24 19:25:00-06:00,0.25
2024-01-24 19:35:00-06:00,0.25
2024-01-24 19:55:00-06:00,0.51
2024-01-24 20:00:00-06:00,1.27
2024-01-24 20:05:00-06:00,1.27
2024-01-24 20:10:00-06:00,1.27
2024-01-24 20:15:00-06:00,1.02
2024-01-24 20:20:00-06:00,0.76
2024-01-24 20:25:00-06:00,0.76
2024-01-24 20:30:00-06:00,1.78
2024-01-24 20:35:00-06:00,0.76
2024-01-24 20:40:00-06:00,0.25
2024-01-24 21:05:00-06:00,0.51
2024-01-24 21:10:00-06:00,0.25
2024-01-24 21:15:00-06:00,0.76
2024-01-24 21:20:00-06:00,0.51
2024-01-24 21:25:00-06:00,0.25
2024-01-24 21:30:00-06:00,0.51
2024-01-24 22:35:00-06:00,0.51
2024-01-24 22:40:00-06:00,0.51
2024-01-24 22:50:00-06:00,0.25
2024-01-24 23:00:00-06:00,0.25
2024-01-24 23:05:00-06:00,0.25
2024-01-24 23:10:00-06:00,0.25
2024-01-24 23:15:00-06:00,0.25
2024-01-24 23:20:00-06:00,0.25
2024-01-24 23:25:00-06:00,0.25
2024-01-24 23:30:00-06:00,0.25
2024-01-24 23:35:00-06:00,0.25
2024-01-24 23:40:00-06:00,0.25
2024-01-24 23:45:00-06:00,0.51
2024-01-27 15:35:00-06:00,0.25
2024-01-27 16:05:00-06:00,0.25
2024-01-27 17:55:00-06:00,0.25
2024-01-27 18:20:00-06:00,0.25
2024-01-27 19:00:00-06:00,0.51
2024-01-28 00:00:00-06:00,0.25
2024-01-28 04:00:00-06:00,0.25
2024-01-28 05:00:00-06:00,0.25
2024-01-28 09:05:00-06:00,0.25
2024-01-28 12:15:00-06:00,0.25
2024-01-28 13:05:00-06:00,0.25
2024-01-28 15:35:00-06:00,0.25
2024-01-28 19:10:00-06:00,0.25
2024-01-28 19:25:00-06:00,0.25
2024-01-28 19:45:00-06:00,0.25
2024-01-28 20:50:00-06:00,0.25
2024-01-28 23:50:00-06:00,0.25
2024-01-29 00:10:00-06:00,0.25
2024-01-29 03:05:00-06:00,0.25
2024-01-29 07:00:00-06:00,0.25
2024-01-29 09:05:00-06:00,0.25
2024-01-29 10:50:00-06:00,0.51
2024-01-29 10:55:00-06:00,0.51
2024-01-29 11:00:00-06:00,0.25
2024-01-29 11:05:00-06:00,0.25
2024-01-29 11:10:00-06:00,0.51
2024-01-29 11:15:00-06:00,0.25
2024-01-29 11:20:00-06:00,0.51
2024-01-29 11:25:00-06:00,0.25
2024-01-29 11:30:00-06:00,0.25
2024-01-29 11:35:00-06:00,0.25
2024-01-29 11:45:00-06:00,0.25
2024-01-29 11:50:00-06:00,0.25
